"logFC","logCPM","LR","PValue","FDR"
"K15495",-0.347010140669448,3.22596924000017,4.05717755013608,0.0439839571447077,0.831206460756832
"K02440",-0.137936908392503,7.02972874818684,4.05377031895616,0.0440728068460517,0.831206460756832
"K07671",-0.367789525505111,3.44500397673091,4.04732660391753,0.0442413551427643,0.831206460756832
"K08295",0.182599848407207,7.76839006401429,4.04194201811535,0.0443827201030435,0.831206460756832
"K19709",-0.373892376830645,0.182018631158364,4.03934165959057,0.0444511591483162,0.831206460756832
"K11720",0.250540130978816,8.11534844039459,4.03904007821052,0.0444591036790584,0.831206460756832
"K18911",-0.267168368616593,6.67242020179756,4.02680264280541,0.0447827375690925,0.831206460756832
"K03559",0.323284335061229,7.58030930646491,4.0267945239984,0.0447829531022683,0.831206460756832
"K01295",0.121617914594734,8.863549622466,4.0216574306908,0.0449195487848544,0.831206460756832
"K06904",0.187785877993035,6.21442103363294,4.01919955809326,0.0449850588985797,0.831206460756832
"K01625",0.111597707300218,8.02599335626235,4.01487406640586,0.0451005914391658,0.831206460756832
"K03592",0.227533904391033,8.23853689577152,4.00656277541621,0.0453234614091475,0.831206460756832
"K17330",-0.275495192981946,5.18606332933799,4.00136289092131,0.045463487662303,0.831206460756832
"K07340",0.267078441447735,5.26023237146145,3.99883745847943,0.045531658670892,0.831206460756832
"K01262",0.0909979576983521,9.97301804155474,3.9894856697108,0.0457850381535542,0.831206460756832
