"logFC","logCPM","LR","PValue","FDR"
"K00332",0.043521587783333,8.67642738446541,3.31078979041447,0.0688264064906243,0.147188849455694
"K18611",0.187178163001221,2.19718857588121,3.30624380140134,0.0690170783744967,0.147492742931046
"K15539",0.391970403860767,4.19253415158902,3.30527896978043,0.069057618854529,0.147492742931046
"K02846",0.246980218879558,1.90347793854734,3.30525056593723,0.0690588127187045,0.147492742931046
"K13626",0.117985148174917,5.37622845225336,3.3049869042857,0.0690698959421034,0.147492742931046
"K19176",0.27850216503868,4.08716108245717,3.30389058545128,0.0691160009756213,0.147508638177901
"K01896",0.45922757547704,1.57946090379607,3.30347096667928,0.0691336565061514,0.147508638177901
"K19187",0.284153740022676,1.636401345967,3.30300214346126,0.0691533880304714,0.147508638177901
"K15019",0.404791091450424,2.66002891578184,3.30157274620892,0.069213584771808,0.147582942391774
"K09762",0.0838346594776529,7.3069086413931,3.29930133376217,0.0693093569991144,0.147690164742684
"K02392",0.115512904571324,7.51644284060678,3.29865165899205,0.0693367760751551,0.147690164742684
"K02843",0.115914836607163,6.97766576320442,3.29857500326756,0.069340012042793,0.147690164742684
"K03189",-0.091828245110348,7.19199273650121,3.29603432081898,0.0694473566818323,0.147864679301713
"K01733",0.0470139211973574,10.4015958346357,3.29273405754748,0.0695870595057794,0.148054180029257
"K00020",0.0439921977559696,9.01551903570321,3.29272966514301,0.0695872456401474,0.148054180029257
"K10946",0.44209641231057,2.35465051768099,3.29019858065377,0.0696945926241448,0.148228375175401
"K10548",0.105006141609746,6.31355403800854,3.28700140998308,0.0698304427458485,0.148463042140333
"K02847",0.482603232128535,2.9959239396154,3.28430347036031,0.069945300727805,0.148652923643206
"K12235",0.36198024072406,0.294391593888961,3.28352649329788,0.0699784160693458,0.148669004420417
"K02224",0.0798308290382862,8.14104335402172,3.28196562391702,0.0700449922311942,0.148756134961065
"K08680",-0.196231705873013,5.70085169084536,3.28130070348021,0.0700733738490254,0.14876211690167
"K10536",-0.0864330132289309,7.81889035690489,3.2805164300195,0.0701068657873864,0.148778939466375
"K14058",0.129162172519912,6.42435219285655,3.27815096180665,0.0702079855776197,0.148939215485297
"K00004",0.103277545813394,5.86338894072643,3.27472933666007,0.0703545307569982,0.149195704983591
"K16692",0.357107487353897,5.70547187339207,3.27308788195812,0.0704249490500578,0.149290629698465
"K01093",0.457800580086762,-0.0600662355336205,3.25981302831877,0.0709972211525308,0.150448954802104
"K02494",0.547636130124492,3.46665491960976,3.25310355930898,0.0712883564812496,0.151010901479575
"K14335",0.252100817202029,5.90655127043448,3.25213082608191,0.0713306711065008,0.151045551371444
"K08963",0.141016796683414,8.13663507049944,3.25094160591146,0.0713824396478985,0.151100187817796
"K07159",0.654670038481397,1.80926002542216,3.24697227283615,0.071555522375741,0.151411485347068
"K12510",0.0622239017646939,8.50920806088941,3.24632314380997,0.0715838704083358,0.151416409271576
"K03622",0.45412187357629,1.58408521209513,3.24302448183268,0.0717281119932854,0.151600893896945
"K16199",0.235346869133384,1.36459290732317,3.2428757150711,0.0717346244998767,0.151600893896945
"K00826",0.0398027825210587,10.0724957742793,3.24254176801999,0.0717492458828298,0.151600893896945
"K19338",0.318939253504909,4.79757931271855,3.24077324709815,0.0718267312591675,0.151709527839236
"K05811",-0.356033623275555,0.017106819277559,3.23755948005701,0.0719677678759525,0.151952264611817
"K03897",-0.199580398721618,4.63458499586722,3.23567300915321,0.0720506941810863,0.15207217607535
"K07254",0.459788569687711,1.14730570302324,3.22922259977989,0.0723350190317607,0.152616923765705
"K06324",0.174062909057784,3.48765634469147,3.22028232535668,0.0727310848054809,0.153396949069624
"K02037",-0.0580222747721115,9.14809766950853,3.21312772207605,0.0730497185932911,0.154013156700855
"K03581",0.0674136044598065,9.74361840611392,3.21195539659023,0.0731020713277919,0.154067712081283
"K18844",0.196661310292001,4.30494669161733,3.2100472614468,0.0731873693390683,0.154151473796424
"K07011",-0.0837103456225338,7.27852977488801,3.20988122231036,0.0731947967175667,0.154151473796424
"K07640",-0.166986519996656,4.18982236272764,3.20513965883683,0.0734072413424837,0.154542958528188
"K07711",0.248675420291976,3.75987869173449,3.20431144518501,0.0734444170911613,0.154565303093478
"K06879",0.5332807429462,4.43062997069322,3.20334889557883,0.0734876481197884,0.154600370357574
"K15669",-0.179266638932317,4.36919041444941,3.20075635963849,0.0736042226794366,0.154789653694124
"K07234",0.178860879363162,4.5827042384192,3.19861759398918,0.0737005426541816,0.154893396657417
"K07537",0.409862492025656,2.89703665909355,3.19847896002341,0.0737067907448682,0.154893396657417
"K05499",0.106968231890577,5.22757292683281,3.19693539373611,0.073776396112966,0.154983699993267
"K02613",-0.126355199360433,8.21090985134368,3.19487533113327,0.0738694022344487,0.155111539453672
"K03272",0.0739953227517047,7.27992805768503,3.19440700937017,0.0738905632180064,0.155111539453672
"K05525",0.223094506995809,1.22135845567157,3.19129852092134,0.0740311844158167,0.155350689547652
"K08975",0.461454098881009,2.01673188323115,3.18807213865499,0.0741774427722969,0.155601492246574
"K01953",0.0607398612660594,11.3044154788835,3.18566250478156,0.0742868786532536,0.15577489977776
"K16552",0.189476249708159,1.6049176184618,3.18466812112122,0.0743320900792704,0.155813556257664
"K02962",0.425810910401673,0.174306411218946,3.18406417140761,0.0743595641509334,0.155815017570861
"K04095",0.29689292898263,3.68616063094835,3.18207144912169,0.0744502917754591,0.155948973305038
"K17641",0.208880371115067,3.29147807076587,3.18089186623082,0.0745040535836061,0.155999655131568
"K07148",-0.210094720857519,7.34407077355716,3.180364458729,0.0745281047028283,0.155999655131568
"K20219",0.548335702906986,0.228643902860002,3.17745536596159,0.0746609166314018,0.156221457705188
"K20215",0.444416223640064,2.01181459477387,3.17373399335472,0.0748311831229174,0.156521443059761
"K00836",0.165336408241814,5.55807045771849,3.17110509862284,0.074951716094091,0.156642535602477
"K17640",0.140593738390114,3.22378387677942,3.17090005284226,0.074961126062063,0.156642535602477
"K01067",0.167493189778431,1.9303316994595,3.17071033807907,0.0749698335887434,0.156642535602477
"K19049",-0.165830087923925,3.45313413548284,3.16867646954955,0.0750632523648066,0.156745958659926
"K03574",-0.0513354243918588,8.93237471369225,3.16828134350836,0.0750814156272323,0.156745958659926
"K07636",-0.0676478176093405,8.86900569284925,3.16787405089921,0.0751001431077289,0.156745958659926
"K16653",0.0771152716202529,6.88789660187405,3.16068813069972,0.0754313813494225,0.157380856246787
"K02400",0.111414304810594,8.85639829729094,3.15644319345147,0.075627790955363,0.157695082915832
"K07566",-0.0663635575357802,8.42746629562477,3.15626198076642,0.075636187732959,0.157695082915832
"K16872",0.450548065588076,4.85073203966247,3.14651560182689,0.0760892812170405,0.158570939210978
"K09701",-0.210305756380666,4.57796488142961,3.14605468215223,0.0761107807555013,0.158570939210978
"K01501",0.107819179799926,5.60604458672954,3.14343975656924,0.0762328773094871,0.158768472821727
"K02343",-0.0416457683563305,9.64349158655568,3.14221362388945,0.0762902006097258,0.158831011573522
"K18855",0.300888175437252,2.99659146174386,3.1396103265791,0.0764120618637118,0.158997558492124
"K01485",-0.101351718046217,8.12142767998387,3.13933750891145,0.0764248446644565,0.158997558492124
"K06953",-0.1496707996951,6.83903606526581,3.13527167125865,0.0766156211597946,0.159281183545261
"K07287",0.41447023295802,4.81671407523974,3.13526533188829,0.0766159190141237,0.159281183545261
"K13277",0.321108610088063,0.600815702692545,3.13185488331268,0.0767763390935172,0.159557684708992
"K01769",-0.3342190876323,1.6450652532334,3.12441352220534,0.0771276199908646,0.160223059803984
"K18091",0.223527693824277,0.673092085365698,3.12390740448362,0.0771515747672734,0.160223059803984
"K15064",0.193815321547095,1.57045494768736,3.11984537045907,0.0773441227941186,0.160546528064265
"K07463",0.482750660834117,2.79380414801129,3.11945797047329,0.0773625132655436,0.160546528064265
"K02080",-0.179343768215205,0.835817220504009,3.11173396750628,0.0777301673448908,0.16125199421744
"K16066",0.256317770184399,4.93307681272364,3.10931611450648,0.0778456405523173,0.16143399229292
"K07484",-0.147457667007057,9.30410569196198,3.10848453896004,0.0778853980693964,0.161458899667195
"K07671",0.224651269652658,3.44518295128121,3.10328796002237,0.0781343413627041,0.161917283614521
"K06350",-0.131267274606157,4.49977622324683,3.10086016947117,0.0782509386453386,0.16206063733401
"K03779",0.201677095769018,3.70896836606144,3.10068791982913,0.0782592182348459,0.16206063733401
"K13310",0.247040261934862,1.73616463284218,3.09990951581216,0.0782966458414989,0.162080463234323
"K00568",-0.0958706877133142,8.02384442144674,3.0934664640834,0.0786071847869175,0.162665436797679
"K09722",0.447100254171458,1.517082918026,3.08957671870218,0.0787953025682012,0.162996752806386
"K03685",-0.0433226743280018,8.70566794961949,3.08874824851092,0.0788354320427089,0.163021812031458
"K15660",-0.212909878425014,3.9619196319087,3.08779610289119,0.0788815792985946,0.163059293050985
"K12204",-0.26488441854813,0.166421267465506,3.08682731858853,0.0789285628355116,0.163098475546819
"K07283",-0.293682062400554,2.40684252406884,3.08270088339695,0.0791290221556494,0.163408348622994
"K03432",0.0720259578120047,7.23867384373479,3.08258449766109,0.0791346840384252,0.163408348622994
"K00984",0.219447651637309,2.45325783658399,3.08154260725779,0.0791853889140321,0.163455047212044
"K02424",0.279001641896415,5.3642327562117,3.07956237865798,0.0792818556642073,0.163596141173767
"K10219",0.197407136693748,4.65571444779987,3.07894708199586,0.0793118555879518,0.163600031076317
"K03529",-0.0357222717986781,10.2804749681139,3.0770569594714,0.0794040885080096,0.163680466746562
"K01579",-0.0696103910128853,6.84463629069189,3.07699513469866,0.0794071073424203,0.163680466746562
"K09459",-0.1785916159462,4.33931693269117,3.06947646050919,0.0797751593737989,0.164380896740841
"K03333",0.124874727350002,8.36731060112483,3.06788536814835,0.0798532814935726,0.164476942674881
"K05541",0.256268763428545,3.355324294072,3.06737613449688,0.0798783021136301,0.164476942674881
"K10763",0.455203056620332,4.17626418484481,3.06358143028412,0.0800650168976627,0.164803089256278
"K10039",0.309022686828221,2.56075360712577,3.06283476384419,0.0801018112586716,0.164820523236991
"K09902",0.878391145270141,0.189381172074232,3.06057757887898,0.0802131520894809,0.164991280314136
"K03312",0.189977223625665,4.86823386842883,3.0599496901435,0.0802441537913488,0.164996724703837
"K03609",-0.145706562674718,6.50220573236821,3.05702563261539,0.0803886979452721,0.165210794134744
"K05597",0.416426413314333,2.62939877829299,3.05669525435269,0.0804050470853405,0.165210794134744
"K02575",-0.0673552485146189,8.33376818452503,3.05415463718485,0.0805308922244084,0.165410964297152
"K00569",0.287239540061216,2.6206324066143,3.0525271914189,0.0806116165472174,0.165518347455278
"K07014",-0.188850499321011,1.34481331906125,3.05114152464349,0.0806804169525948,0.165601180334092
"K08992",0.473317179343959,2.50695575833822,3.05045434400712,0.080714559970622,0.165612843606858
"K19155",-0.235513080284849,2.44981489403985,3.04856824129429,0.0808083523062766,0.165707096902214
"K03886",0.203396579261648,1.70909651188611,3.04803594685782,0.0808348435655881,0.165707096902214
"K07285",-0.455079508952486,0.128537422460459,3.04781330471904,0.0808459268096556,0.165707096902214
"K01496",0.0710247748597793,7.08664715112738,3.04382973003654,0.0810445085019409,0.16591324612995
"K09125",-0.117446760711022,7.81435455189861,3.04315797947133,0.081078047153872,0.16591324612995
"K10780",0.243138785559329,4.22974219186464,3.04302494463892,0.0810846909915788,0.16591324612995
"K01775",-0.0434812726847838,9.41077506015466,3.04298683412571,0.0810865943611999,0.16591324612995
"K02169",0.370976598231504,4.88603507974797,3.04268528726109,0.0811016563441395,0.16591324612995
"K00330",0.0557575265524469,8.16074232203738,3.04236659899716,0.0811175778036963,0.16591324612995
"K02039",0.0420061517671931,8.52668051884208,3.04042452358538,0.0812146755345618,0.166053477489675
"K02409",0.132101792241151,8.24512756961806,3.03963051863114,0.0812544094110514,0.166076364019286
"K07536",-0.163376245468041,3.372129581246,3.03783585618335,0.0813442958257663,0.166201705551311
"K02116",-0.218555064433037,5.16177255366651,3.03448183814874,0.0815125709030978,0.166487065666945
"K05552",0.236366639112775,3.62520816563984,3.03326272986364,0.0815738280434362,0.166553721187633
"K08322",0.177241879274175,3.31673636724417,3.03267124851788,0.0816035663932625,0.166555998892457
"K12443",0.236690492064368,2.97749622161227,3.02963409697933,0.0817564518815976,0.166809534887453
"K10916",0.60439366461762,2.48585810001063,3.02866601719339,0.0818052484470129,0.166850592608892
"K01251",0.0813145834151225,9.33306415215267,3.02139176021147,0.0821729180628287,0.167541769519131
"K00170",0.409783561812376,2.75533455278686,3.01681323834995,0.0824052488908168,0.167956617616695
"K06338",0.242981782186225,0.719280247372796,3.01459516946969,0.0825180566365638,0.168127651109301
"K02926",-0.0430006515309653,8.58696167007249,3.01368750434369,0.0825642672188545,0.168162922977429
"K15065",0.276772663310084,0.286645864623766,3.01063371119398,0.0827199456114993,0.168421050914386
"K00354",0.183728446677942,2.12610628853441,3.00900002390717,0.0828033589598629,0.168531915280672
"K08296",-0.0913728402213705,7.28321057437828,3.00582476420724,0.0829657423529308,0.168803375787309
"K13060",0.334472680249892,3.49355325874051,3.00219511161164,0.0831517848208853,0.169122766820249
"K07442",0.0735678648042067,7.40554014368358,2.99710479422053,0.083413454958519,0.169511775468585
"K07464",-0.225093667217736,5.1952382305554,2.99696219468526,0.0834207981495008,0.169511775468585
"K11733",-0.317988168953305,0.73225721146077,2.99672779682941,0.0834328700302932,0.169511775468585
"K00500",-0.0784985450929441,7.75609590121141,2.99620950142337,0.0834595698088154,0.169511775468585
"K00425",0.0516988641741209,9.06224025006285,2.99466952072501,0.0835389557617937,0.169613811436803
"K02412",0.104470791073638,8.35297701800164,2.99153226693478,0.0837009335738531,0.169881819128116
"K02885",0.392487219865793,0.984506446343523,2.99098266308572,0.0837293447773566,0.169881819128116
"K00306",0.402947892073503,0.429212243773418,2.98693914925384,0.083938690656137,0.170242956613469
"K02397",0.179917765547471,6.89294977796604,2.9864153510832,0.0839658507442271,0.170242956613469
"K09252",0.0941916763156466,6.33236983506416,2.98455857752644,0.0840622050646655,0.170378952027617
"K00304",0.12633263600283,4.95136011033559,2.98018487828223,0.0842896438232247,0.170722869779903
"K05830",0.248377827463097,4.65844191337038,2.98016716621763,0.0842905662274725,0.170722869779903
"K06202",0.32895849130264,3.73828683443581,2.97427224491905,0.0845981673429037,0.171286268534571
"K10242",0.116800316865492,5.69076613681494,2.97247835579503,0.0846920143840299,0.171416637113276
"K01560",0.0447172522694473,8.32842648319226,2.9697730849566,0.0848337531398912,0.171627021290932
"K03649",0.0989410002606345,7.48084834717189,2.96936898025462,0.0848549476291477,0.171627021290932
"K01051",-0.130374391058131,6.90798486250922,2.9675038013069,0.0849528467871757,0.171765328510971
"K02401",0.112667984887706,8.04216260254061,2.96406948633052,0.0851334260840315,0.172070651748169
"K11065",0.130156276402827,5.33746639748061,2.96270775727515,0.0852051418793885,0.172117605040021
"K00252",0.0480553803318573,9.50026726975284,2.96250522760293,0.0852158137343701,0.172117605040021
"K02800",0.143177125069357,4.77743265083395,2.96033747939397,0.0853301290360489,0.172288695649122
"K09928",-0.198743123162902,5.3492993414543,2.95857879254972,0.085422994522832,0.172407164791067
"K07573",0.455456563842628,1.23496256409874,2.95807002866439,0.0854498796107681,0.172407164791067
"K02277",0.195410150627045,4.57224821655996,2.95754396184412,0.0854776886788502,0.172407164791067
"K03817",0.157167918178085,4.96776507754058,2.94376829741531,0.0862093973802091,0.173764599203007
"K03686",0.0443039262838887,10.2373439838296,2.94370987466701,0.0862125149599543,0.173764599203007
"K02469",-0.0314063450718945,10.896361168738,2.94318975119235,0.0862402753906659,0.173764599203007
"K10216",0.1618842452434,3.80564213803495,2.94244927699295,0.0862798132407151,0.173784089043863
"K09774",-0.172087557581248,6.61441363065277,2.93869007609823,0.0864808397824264,0.174128722039425
"K18164",-0.198396035130158,1.97075859133103,2.93680599569018,0.0865817832871009,0.174250773133567
"K18926",-0.120919308836361,6.08542025373688,2.93644112723462,0.0866013466063371,0.174250773133567
"K00693",-0.163036183684976,4.98320762788295,2.93434564433665,0.0867137937676715,0.174416718262731
"K02108",-0.0440580219189568,8.81431516212691,2.9307289748003,0.0869082423831455,0.1747474300026
"K14260",0.188478126527487,6.27487628895085,2.92774267032583,0.0870691555520225,0.175010506444635
"K06186",0.421723237975222,3.69996593873378,2.92589007681528,0.0871691422894483,0.175150980311568
"K01523",0.115350374251008,6.16504635015698,2.92153432285969,0.0874047178497203,0.17556370492493
"K03263",0.397234887157427,1.23407825503028,2.92053735917878,0.0874587343068376,0.175611585552618
"K18532",0.405899688274339,0.990521427204917,2.91638273765965,0.087684225335369,0.175948199927544
"K05685",0.121218516632359,5.74332379907484,2.9163344481054,0.0876868499381128,0.175948199927544
"K18347",0.33216109656384,2.03214107157896,2.91438112932285,0.0877930868397759,0.176100645405259
"K01916",0.064013958708164,7.37998407093731,2.91367309626369,0.0878316296933202,0.176117247824063
"K01512",0.0949625345764532,6.73525525527595,2.90998053273135,0.0880329373245496,0.176421131108448
"K13330",0.291916124005163,1.36853066046074,2.90978124879606,0.088043815902893,0.176421131108448
"K16203",0.154084435763408,5.96875931176129,2.9087921725598,0.0880978294872898,0.176468595451476
"K07577",-0.0953791552497159,8.37703808492881,2.90747215571564,0.0881699717250351,0.176524219144473
"K01467",-0.241139054120222,6.62285082939758,2.90717410163735,0.0881862699867644,0.176524219144473
"K16378",0.255238364822927,1.98893486554361,2.90041432033776,0.0885567879901251,0.177204934427283
"K03185",-0.139777392906382,8.11356208221672,2.89932419923227,0.0886166976710801,0.177263858283952
"K09981",-0.123222683246006,6.35898465420368,2.8960716682246,0.0887957079389308,0.177560901888879
"K09007",0.174579135242052,6.41757849622087,2.89441199245118,0.0888872028939898,0.177682800975653
"K00453",-0.0710275410226888,8.24236778786863,2.89376923016553,0.0889226646798212,0.177692646212871
"K13895",0.145568918023661,5.72588504743321,2.88944042112482,0.0891618889219279,0.178109519957672
"K17330",0.172532058902912,5.18605152811519,2.8872449433345,0.08928348488457,0.17829121432509
"K15058",0.298494556862065,1.82232135548285,2.88304883103037,0.0895163860607896,0.178694974438331
"K02164",0.210602407823201,1.53377734711949,2.88178346168143,0.0895867484109195,0.178774104596413
"K17067",0.142298645630095,3.56224598257624,2.87910471909176,0.0897359010366689,0.178974771520759
"K14051",-0.187310592410251,2.97358737749203,2.87887292602764,0.0897488199514652,0.178974771520759
"K18149",0.308615830882036,0.737921047969643,2.87535893847846,0.0899449182978917,0.179304378066267
"K06863",0.360422310685319,3.50438147287573,2.87260956201784,0.0900986715830558,0.17954937326774
"K02233",-0.153179065980752,6.16177515760035,2.87137553404646,0.0901677747850785,0.179625567091534
"K01070",-0.192812413282757,7.3188092401272,2.86941001072375,0.0902779590981454,0.179783519504486
"K11941",0.553153130049781,1.75435834794772,2.86876829821634,0.0903139641762961,0.17979369057197
"K00612",0.0910914301889386,9.50349816003152,2.86620386943504,0.0904580042777512,0.180018853246318
"K11003",0.237563701436703,4.71491642850955,2.86233297752068,0.0906758988476538,0.180363526885767
"K03600",0.349707687634381,3.98747735346354,2.86202621155456,0.0906931912128807,0.180363526885767
"K13821",-0.0864341577896922,9.51071006750771,2.86100994987432,0.090750503352512,0.180387632248324
"K07776",0.0754066630799241,7.17862316256584,2.86071203419709,0.0907673117757505,0.180387632248324
"K01046",0.167348342135572,4.11454485380587,2.85878154583928,0.0908763119950384,0.180542594571229
"K00153",0.0652135527872498,7.8287746864791,2.85774388927748,0.0909349593969204,0.18059745007873
"K07664",0.253316025107047,3.71709653405399,2.85524497082142,0.0910763646794201,0.180816569795137
"K12589",0.393104149502024,1.58458960819192,2.85457947137135,0.0911140632669918,0.18082971833241
"K14743",0.35594350819153,3.13460793036528,2.85337904331949,0.0911821068363385,0.180903061602678
"K06211",-0.242443584610515,0.0603755964721643,2.85071713571472,0.0913331879972923,0.181141043270703
"K03389",0.437822487742413,0.596054420170392,2.84948421580309,0.0914032565823885,0.181218245333192
"K13688",0.189889722819087,7.63287846798307,2.84839290658356,0.0914653259343592,0.181255881950154
"K02653",0.0656716246679089,9.04234401381426,2.84788474258516,0.091494243910645,0.181255881950154
"K19778",0.255067270809545,0.878158205228314,2.84750804886245,0.0915156867450683,0.181255881950154
"K01867",0.034526982603097,9.57339707627277,2.84563958272066,0.0916221276248842,0.181404954286901
"K16016",0.383601981789616,1.15381618620497,2.84429023257147,0.0916990796417859,0.18149555933182
"K14728",0.281191832158272,3.8886728479285,2.84327100050952,0.0917572519093182,0.181499909739119
"K09882",-0.187526007332336,5.8987370662642,2.84265599719525,0.0917923723699831,0.181499909739119
"K02229",0.136055358172303,5.86553666865932,2.84261261378227,0.0917948503801732,0.181499909739119
"K10710",0.157609317477944,1.6381830829313,2.84107125297308,0.0918829382902534,0.181612370214329
"K07506",-0.29594074644132,7.15035287509146,2.83728938406153,0.0920994592835029,0.181931294726728
"K07305",-0.0407413140765673,8.98932048683901,2.83716096171611,0.0921068214925141,0.181931294726728
"K00867",0.0782330624295481,7.66342481669945,2.83056218003959,0.0924859790334058,0.182605128308426
"K10848",0.303001130717883,2.19901363470259,2.83013250025293,0.0925107266288433,0.182605128308426
"K15060",0.237926451966886,3.93687226691577,2.82692124095305,0.0926959085467115,0.182868567664631
"K12539",0.17960942005249,3.33682205154215,2.82672840509316,0.0927070415209936,0.182868567664631
"K17222",0.0971218977144514,5.63511001049085,2.82259187696756,0.0929462055999151,0.183211076884213
"K03970",-0.265932815558464,4.06822480659067,2.82161004602108,0.0930030711285314,0.183211076884213
"K09251",0.156299401196719,5.37749624453058,2.82133915236763,0.0930187673601941,0.183211076884213
"K00247",0.211065267749624,2.24969753921692,2.82103344070679,0.0930364844900302,0.183211076884213
"K05797",0.16145313687904,5.55922846369823,2.82100548410824,0.0930381048621496,0.183211076884213
"K07466",0.45419082318692,2.66844830739418,2.81774777275722,0.0932271329596692,0.183521206594153
"K08969",0.231884136338712,3.59836882294751,2.81625486017855,0.0933138984200515,0.183607369954174
"K06518",-0.247817836229189,0.541016773476247,2.8159090411807,0.0933340093357013,0.183607369954174
"K00858",-0.0381039457254524,9.1085638845804,2.81532344529482,0.0933680750936451,0.183612311243637
"K01715",0.105169223950371,7.60019715407331,2.8142663051482,0.0934296061435803,0.183640376598683
"K00313",0.248980259873182,4.38096008602962,2.81399398013318,0.0934454640159307,0.183640376598683
"K04786",0.211854583477656,1.88975289812381,2.80859717830768,0.0937603319819562,0.184196951992911
"K14682",0.294428527429238,5.72117080896203,2.80227009438305,0.0941309460209345,0.184862630744454
"K11741",-0.107981107472796,7.1370480929918,2.80134454856267,0.0941852940921042,0.184906958948028
"K00600",0.0317442907843648,9.8377283868699,2.79891868204513,0.0943279030954816,0.185068114483584
"K03831",0.205705735873982,4.82859510268855,2.79886622553609,0.0943309894411944,0.185068114483584
"K04338",0.4625865876989,1.72806442718719,2.79774201969728,0.0943971599446029,0.18513551524019
"K02067",-0.0658724707594809,9.12763973489654,2.79700435649303,0.0944406060766688,0.185158317641555
"K18587",-0.245977407941063,6.03293457837141,2.79575321301239,0.0945143444004294,0.185240474929639
"K03565",-0.0982004828228827,7.42179410074377,2.79448209447155,0.0945893241527376,0.185325009173327
"K02907",0.060856284404098,6.72085781781204,2.78840891545889,0.0949484587396278,0.185966032112385
"K18475",-0.233545680604001,2.53044823425821,2.78741010571989,0.095007664866121,0.186019381512772
"K09771",-0.089232593654581,6.2023477811432,2.78489146327674,0.0951571401475963,0.186197259973234
"K07151",0.312729967823559,3.61347970417074,2.78446456796063,0.0951825007062521,0.186197259973234
"K03610",-0.166074326889666,6.16734940537785,2.78426247346951,0.0951945090944101,0.186197259973234
"K01429",-0.103208444954961,5.94964399139,2.78367672308683,0.0952293235083514,0.186202766631417
"K00808",0.0928235315701787,5.80694974634743,2.77943589398171,0.0954817935217504,0.186633710615742
"K03723",-0.0306058006650974,11.0042501071134,2.77708530158988,0.0956220456084105,0.186845091805017
"K00147",-0.0426881598575389,9.10777210476466,2.77623288231928,0.0956729620670872,0.186881828220336
"K06981",0.334464135138452,2.49994743471552,2.77399734904164,0.0958066345947637,0.187080136478836
"K12532",0.34034993164859,0.092167303257612,2.77273092507971,0.0958824499862999,0.187120321387809
"K03092",-0.0916993733903087,8.99405144745615,2.77257936737966,0.0958915274752441,0.187120321387809
"K20034",0.141232597549911,6.76725946173092,2.7718726009997,0.0959338713322456,0.187120489265822
"K12949",0.224976152017098,0.218331894053459,2.77150459961493,0.0959559271299559,0.187120489265822
"K05596",0.199530625693346,6.30991055809189,2.76333148349636,0.0964472011496384,0.188015498656531
"K18979",-0.0541350444854252,8.57151011220371,2.75965892339836,0.0966688451068624,0.188384464057881
"K16421",0.273638120212672,3.60460724626868,2.75850280709646,0.0967387331035168,0.188457545339593
"K09985",-0.148458101088197,6.26624610685433,2.75796484090814,0.0967712722865311,0.188457842515169
"K16435",0.258502029000201,3.29999081220371,2.75343614961904,0.0970456660351417,0.188928983157741
"K13774",0.132990172859635,5.48014093864312,2.75178087246492,0.0971461709373595,0.189061394208861
"K13283",-0.197869459054967,6.32973796418731,2.75098922876791,0.0971942779591001,0.189091776477433
"K11387",0.308799294564194,3.88386360173536,2.7479667789587,0.0973781867816539,0.189349824669122
"K13628",-0.0631920674275839,7.53055823143944,2.74773023178665,0.0973925961091609,0.189349824669122
"K18068",0.132769759481494,3.39319222465459,2.74720603423068,0.0974245360129493,0.189349824669122
"K15054",0.138343008564038,5.2297498920214,2.74563066690632,0.0975205935417136,0.189424823837036
"K03226",0.155133587030271,4.48569192769978,2.7450485205645,0.0975561158588087,0.189424823837036
"K15786",0.212099847348055,0.856729123488926,2.7444966110308,0.097589806167717,0.189424823837036
"K05304",0.214181577743371,3.60268349258267,2.74443879877984,0.0975933359449107,0.189424823837036
"K09969",-0.0968979633723765,7.55119941340042,2.74390022428622,0.0976262257685563,0.189425477741657
"K07575",0.413764311764035,0.90650554686566,2.74315711588196,0.0976716259733087,0.189450397179561
"K03577",0.374515057113369,3.69046180393362,2.74144548673819,0.0977762855611915,0.189489013877626
"K11740",-0.239286464764716,6.4819720327261,2.74126422937793,0.0977873759161035,0.189489013877626
"K10110",0.181709324231246,0.58733864181723,2.7412339871086,0.0977892264434629,0.189489013877626
"K00852",0.0634521410996953,7.81723215116841,2.7356225658226,0.0981332517689907,0.190079635338987
"K03051",0.444464662027214,0.476569857168727,2.73519762146941,0.098159357998566,0.190079635338987
"K02462",0.380067366320754,3.97858217502264,2.73375337046836,0.0982481414319483,0.190188268460581
"K07041",0.418024061562079,3.8378913042405,2.73231982847172,0.0983363531793768,0.190295723029861
"K09024",0.157757382267605,3.47645676843838,2.730276949553,0.0984622092734186,0.190475929442162
"K17104",0.38976296725995,1.65081420628924,2.72396753632073,0.098852025622174,0.191155030963972
"K08693",0.183859242779524,0.803653964620451,2.72353265981774,0.0988789556971227,0.191155030963972
"K16566",0.139031535796412,2.8506687164637,2.72204449796781,0.0989711719065473,0.191269760652341
"K07709",0.212118298603536,3.71035581186961,2.72063118497637,0.0990588368994316,0.191348998995394
"K08979",0.427277692981375,2.51454697545691,2.7203233876571,0.0990779401912912,0.191348998995394
"K11785",0.115862285971626,7.39995051915828,2.71607871896819,0.0993417940141273,0.19179492347983
"K00316",0.145486501152826,4.64081690035147,2.7142751620991,0.0994541374465218,0.191948134594133
"K09065",0.234484783904502,4.59026623642765,2.71361873560353,0.0994950606292928,0.191963447547034
"K13588",-0.151024124833941,6.49959643999766,2.71167894652451,0.099616099151407,0.192133271780589
"K03933",0.181915161507766,5.83469606520253,2.70698300953085,0.0999097814449741,0.192635857597185
"K14981",-0.157205865526463,6.03894847637927,2.7036317497935,0.100119946217403,0.192977133832086
"K16430",0.447571385039681,0.429860860357566,2.70210689789249,0.10021573278542,0.193064348579651
"K03892",0.0609817965692721,7.44785854295371,2.70185523178831,0.100231551307635,0.193064348579651
